repo_full_name,repo_metadata_error,repo_html_url,repo_stargazers_count,repo_forks_count,repo_created_at,repo_pushed_at,repo_language,repo_license_spdx_id,target_metadata_filename,fetch_status,fetch_error,parse_status,parse_error,completeness_score,completeness_missing_keys,schema_valid,schema_errors,core_score,core_missing,extended_score,extended_missing,present_fields_count,all_fields_count,present_fields
riatelab/maplegend,,https://github.com/riatelab/maplegend,13,0,2023-02-10T11:40:30+00:00,2024-11-28T15:36:42+00:00,R,,codemeta.json,found,,True,,0.8888888888888888,datePublished/Modified/Created,True,,0.8888888888888888,datePublished/Modified/Created,0.17307692307692307,targetProduct;applicationCategory;applicationSubCategory;downloadUrl;installUrl;memoryRequirements;operatingSystem;permissions;processorRequirements;releaseNotes;softwareHelp;softwareVersion;storageRequirements;supportingData;citation;contributor;copyrightHolder;copyrightYear;editor;encoding;fileFormat;funder;keywords;producer;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;sameAs;url;relatedLink;review;continuousIntegration;buildInstructions;developmentStatus;embargoEndDate;funding;referencePublication;readme;hasSourceCode;isSourceCodeOf,17,61,@context;@type;identifier;description;name;codeRepository;issueTracker;license;version;programmingLanguage;runtimePlatform;provider;author;maintainer;softwareSuggestions;softwareRequirements;fileSize
craddm/eegUtils,,https://github.com/craddm/eegUtils,106,27,2017-03-18T14:21:44+00:00,2024-11-01T22:34:09+00:00,R,NOASSERTION,codemeta.json,found,,True,,0.8888888888888888,datePublished/Modified/Created,True,,0.8888888888888888,datePublished/Modified/Created,0.2692307692307692,targetProduct;applicationCategory;applicationSubCategory;downloadUrl;installUrl;memoryRequirements;operatingSystem;permissions;processorRequirements;releaseNotes;softwareHelp;softwareVersion;storageRequirements;supportingData;citation;copyrightYear;editor;encoding;fileFormat;funder;producer;provider;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;sameAs;url;review;continuousIntegration;buildInstructions;embargoEndDate;funding;referencePublication;hasSourceCode;isSourceCodeOf,23,61,@context;@type;identifier;description;name;relatedLink;codeRepository;issueTracker;license;version;programmingLanguage;runtimePlatform;author;contributor;copyrightHolder;maintainer;softwareSuggestions;softwareRequirements;fileSize;readme;contIntegration;developmentStatus;keywords
m-team-kit/cookiecutter-web-backend,,https://github.com/m-team-kit/cookiecutter-web-backend,0,0,2023-12-13T17:28:34+00:00,2024-11-15T17:27:40+00:00,Python,Apache-2.0,codemeta.json,found,,True,,0.6666666666666666,version;codeRepository;datePublished/Modified/Created,True,,0.6666666666666666,version;codeRepository;datePublished/Modified/Created,0.07692307692307693,runtimePlatform;targetProduct;applicationSubCategory;downloadUrl;fileSize;installUrl;memoryRequirements;operatingSystem;permissions;processorRequirements;releaseNotes;softwareHelp;softwareRequirements;softwareVersion;storageRequirements;supportingData;citation;contributor;copyrightHolder;copyrightYear;editor;encoding;fileFormat;funder;producer;provider;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;identifier;sameAs;url;review;softwareSuggestions;maintainer;continuousIntegration;buildInstructions;developmentStatus;embargoEndDate;funding;issueTracker;referencePublication;readme;hasSourceCode;isSourceCodeOf,10,61,@context;@type;license;name;description;applicationCategory;keywords;programmingLanguage;relatedLink;author
super-lou/dataSHEEP,,https://github.com/super-lou/dataSHEEP,1,0,2022-09-05T11:27:03+00:00,2025-02-03T22:46:12+00:00,R,AGPL-3.0,codemeta.json,found,,True,,0.7777777777777778,@type;version,False,Validation Error: '@type' is a required property (Path: ),0.7777777777777778,@type;version,0.07692307692307693,runtimePlatform;targetProduct;applicationSubCategory;downloadUrl;fileSize;installUrl;memoryRequirements;operatingSystem;permissions;processorRequirements;releaseNotes;softwareHelp;softwareRequirements;softwareVersion;storageRequirements;supportingData;citation;contributor;copyrightHolder;copyrightYear;editor;encoding;fileFormat;funder;producer;provider;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;identifier;sameAs;url;relatedLink;review;softwareSuggestions;maintainer;continuousIntegration;buildInstructions;embargoEndDate;funding;issueTracker;referencePublication;readme;hasSourceCode;isSourceCodeOf,13,61,@context;type;applicationCategory;author;codeRepository;dateCreated;datePublished;description;keywords;license;name;programmingLanguage;developmentStatus
AAGI-AUS/AAGIThemes,,https://github.com/AAGI-AUS/AAGIThemes,1,1,2024-04-29T08:38:03+00:00,2025-03-06T09:19:52+00:00,R,GPL-3.0,codemeta.json,found,,True,,0.8888888888888888,datePublished/Modified/Created,True,,0.8888888888888888,datePublished/Modified/Created,0.3269230769230769,targetProduct;applicationSubCategory;downloadUrl;installUrl;memoryRequirements;operatingSystem;permissions;processorRequirements;softwareHelp;softwareVersion;storageRequirements;supportingData;citation;copyrightYear;editor;encoding;fileFormat;keywords;producer;provider;publisher;sponsor;isAccessibleForFree;hasPart;position;sameAs;url;review;continuousIntegration;buildInstructions;embargoEndDate;funding;referencePublication;hasSourceCode;isSourceCodeOf,26,61,@context;@type;identifier;description;name;relatedLink;codeRepository;issueTracker;license;version;programmingLanguage;runtimePlatform;author;contributor;copyrightHolder;funder;maintainer;softwareSuggestions;softwareRequirements;applicationCategory;isPartOf;fileSize;releaseNotes;readme;contIntegration;developmentStatus
mhpob/rvdat,,https://github.com/mhpob/rvdat,0,1,2024-01-04T19:20:08+00:00,2024-12-20T21:57:57+00:00,R,AGPL-3.0,codemeta.json,found,,True,,0.8888888888888888,datePublished/Modified/Created,True,,0.8888888888888888,datePublished/Modified/Created,0.21153846153846154,targetProduct;applicationCategory;applicationSubCategory;downloadUrl;installUrl;memoryRequirements;operatingSystem;permissions;processorRequirements;releaseNotes;softwareHelp;softwareVersion;storageRequirements;supportingData;citation;contributor;copyrightHolder;copyrightYear;editor;encoding;fileFormat;funder;keywords;producer;provider;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;sameAs;url;review;continuousIntegration;buildInstructions;embargoEndDate;funding;referencePublication;hasSourceCode;isSourceCodeOf,20,61,@context;@type;identifier;description;name;relatedLink;codeRepository;issueTracker;license;version;programmingLanguage;runtimePlatform;author;maintainer;softwareSuggestions;softwareRequirements;fileSize;readme;contIntegration;developmentStatus
caltechlibrary/ead2dc,,https://github.com/caltechlibrary/ead2dc,0,0,2023-08-31T17:44:25+00:00,2025-03-20T19:33:02+00:00,Python,NOASSERTION,codemeta.json,found,,True,,0.8888888888888888,datePublished/Modified/Created,True,,0.8888888888888888,datePublished/Modified/Created,0.11538461538461539,programmingLanguage;runtimePlatform;targetProduct;applicationCategory;applicationSubCategory;fileSize;installUrl;memoryRequirements;operatingSystem;permissions;processorRequirements;releaseNotes;softwareHelp;softwareRequirements;softwareVersion;storageRequirements;supportingData;citation;contributor;copyrightHolder;copyrightYear;editor;encoding;fileFormat;producer;provider;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;identifier;sameAs;url;relatedLink;review;softwareSuggestions;continuousIntegration;buildInstructions;embargoEndDate;funding;referencePublication;readme;hasSourceCode;isSourceCodeOf,14,61,@context;@type;description;name;codeRepository;issueTracker;license;version;author;developmentStatus;downloadUrl;keywords;maintainer;funder
NeuralEnsemble/python-neo,,https://github.com/NeuralEnsemble/python-neo,333,251,2012-04-06T12:48:48+00:00,2025-04-04T07:58:41+00:00,Python,BSD-3-Clause,codemeta.json,found,,True,,1.0,,True,,1.0,,0.25,runtimePlatform;targetProduct;applicationSubCategory;fileSize;installUrl;memoryRequirements;permissions;processorRequirements;softwareHelp;softwareVersion;storageRequirements;supportingData;citation;contributor;copyrightHolder;copyrightYear;editor;encoding;fileFormat;keywords;producer;provider;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;sameAs;url;review;softwareSuggestions;maintainer;continuousIntegration;buildInstructions;embargoEndDate;readme;hasSourceCode;isSourceCodeOf,23,61,@context;@type;license;codeRepository;contIntegration;dateModified;downloadUrl;issueTracker;name;version;identifier;description;applicationCategory;releaseNotes;funding;developmentStatus;referencePublication;funder;programmingLanguage;operatingSystem;softwareRequirements;relatedLink;author
ropensci/comtradr,,https://github.com/ropensci/comtradr,66,17,2017-02-02T22:07:38+00:00,2024-11-16T15:11:48+00:00,R,,codemeta.json,found,,True,,0.8888888888888888,datePublished/Modified/Created,True,,0.8888888888888888,datePublished/Modified/Created,0.28846153846153844,targetProduct;applicationCategory;applicationSubCategory;downloadUrl;installUrl;memoryRequirements;operatingSystem;permissions;processorRequirements;softwareHelp;softwareVersion;storageRequirements;supportingData;citation;copyrightYear;editor;encoding;fileFormat;funder;producer;provider;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;sameAs;url;continuousIntegration;buildInstructions;developmentStatus;embargoEndDate;funding;referencePublication;hasSourceCode;isSourceCodeOf,24,61,@context;@type;identifier;description;name;relatedLink;codeRepository;issueTracker;license;version;programmingLanguage;runtimePlatform;author;contributor;copyrightHolder;maintainer;softwareSuggestions;softwareRequirements;fileSize;releaseNotes;readme;contIntegration;review;keywords
ropensci/vcr,,https://github.com/ropensci/vcr,76,12,2014-12-09T17:38:38+00:00,2025-03-08T03:23:47+00:00,R,NOASSERTION,codemeta.json,found,,True,,0.8888888888888888,datePublished/Modified/Created,True,,0.8888888888888888,datePublished/Modified/Created,0.2692307692307692,targetProduct;applicationSubCategory;downloadUrl;installUrl;memoryRequirements;operatingSystem;permissions;processorRequirements;releaseNotes;softwareHelp;softwareVersion;storageRequirements;supportingData;citation;contributor;copyrightHolder;copyrightYear;editor;encoding;fileFormat;producer;publisher;sponsor;isAccessibleForFree;hasPart;position;sameAs;url;review;continuousIntegration;buildInstructions;developmentStatus;embargoEndDate;funding;referencePublication;readme;hasSourceCode;isSourceCodeOf,22,61,@context;@type;identifier;description;name;relatedLink;codeRepository;issueTracker;license;version;programmingLanguage;runtimePlatform;provider;author;funder;maintainer;softwareSuggestions;softwareRequirements;applicationCategory;isPartOf;keywords;fileSize
yt-project/unyt,,https://github.com/yt-project/unyt,368,49,2018-03-28T21:46:56+00:00,2025-04-02T14:33:20+00:00,Python,BSD-3-Clause,codemeta.json,found,,True,,0.8888888888888888,name,False,Validation Error: 'name' is a required property (Path: ),0.8888888888888888,name,0.038461538461538464,programmingLanguage;runtimePlatform;targetProduct;applicationCategory;applicationSubCategory;downloadUrl;fileSize;installUrl;memoryRequirements;operatingSystem;permissions;processorRequirements;releaseNotes;softwareHelp;softwareRequirements;softwareVersion;storageRequirements;supportingData;citation;contributor;copyrightHolder;copyrightYear;editor;encoding;fileFormat;funder;producer;provider;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;sameAs;url;relatedLink;review;softwareSuggestions;maintainer;continuousIntegration;buildInstructions;developmentStatus;embargoEndDate;funding;issueTracker;referencePublication;readme;hasSourceCode;isSourceCodeOf,13,61,@context;@type;author;identifier;codeRepository;datePublished;dateModified;dateCreated;description;keywords;license;title;version
epinowcast/primarycensored,,https://github.com/epinowcast/primarycensored,8,4,2024-08-21T16:13:16+00:00,2025-03-04T17:15:20+00:00,R,NOASSERTION,codemeta.json,found,,True,,0.8888888888888888,datePublished/Modified/Created,True,,0.8888888888888888,datePublished/Modified/Created,0.3269230769230769,targetProduct;applicationCategory;applicationSubCategory;downloadUrl;installUrl;memoryRequirements;operatingSystem;permissions;processorRequirements;softwareHelp;softwareVersion;storageRequirements;supportingData;copyrightYear;editor;encoding;fileFormat;funder;producer;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;sameAs;url;review;continuousIntegration;buildInstructions;embargoEndDate;funding;referencePublication;hasSourceCode;isSourceCodeOf,26,61,@context;@type;identifier;description;name;relatedLink;codeRepository;issueTracker;license;version;programmingLanguage;runtimePlatform;provider;author;contributor;copyrightHolder;maintainer;softwareSuggestions;softwareRequirements;fileSize;citation;releaseNotes;readme;contIntegration;developmentStatus;keywords
ropensci/fireexposuR,,https://github.com/ropensci/fireexposuR,5,2,2024-04-26T23:53:11+00:00,2025-03-24T21:15:01+00:00,R,GPL-3.0,codemeta.json,found,,True,,0.8888888888888888,datePublished/Modified/Created,True,,0.8888888888888888,datePublished/Modified/Created,0.28846153846153844,targetProduct;applicationCategory;applicationSubCategory;downloadUrl;installUrl;memoryRequirements;operatingSystem;permissions;processorRequirements;softwareHelp;softwareVersion;storageRequirements;supportingData;copyrightHolder;copyrightYear;editor;encoding;fileFormat;funder;keywords;producer;provider;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;sameAs;url;continuousIntegration;buildInstructions;embargoEndDate;funding;referencePublication;hasSourceCode;isSourceCodeOf,24,61,@context;@type;identifier;description;name;relatedLink;codeRepository;issueTracker;license;version;programmingLanguage;runtimePlatform;author;contributor;maintainer;softwareSuggestions;softwareRequirements;fileSize;citation;releaseNotes;readme;contIntegration;developmentStatus;review
ropensci/medrxivr,,https://github.com/ropensci/medrxivr,57,8,2020-02-17T12:20:00+00:00,2025-02-09T06:22:54+00:00,R,,codemeta.json,found,,True,,0.8888888888888888,datePublished/Modified/Created,True,,0.8888888888888888,datePublished/Modified/Created,0.36538461538461536,targetProduct;applicationCategory;applicationSubCategory;downloadUrl;installUrl;memoryRequirements;operatingSystem;permissions;processorRequirements;softwareHelp;softwareVersion;storageRequirements;supportingData;copyrightYear;editor;encoding;fileFormat;producer;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;sameAs;url;continuousIntegration;buildInstructions;embargoEndDate;funding;referencePublication;hasSourceCode;isSourceCodeOf,28,61,@context;@type;identifier;description;name;codeRepository;issueTracker;license;version;programmingLanguage;runtimePlatform;author;contributor;copyrightHolder;funder;maintainer;softwareSuggestions;softwareRequirements;releaseNotes;readme;fileSize;contIntegration;developmentStatus;review;keywords;citation;provider;relatedLink
pfeinsper/drone-swarm-search,,https://github.com/pfeinsper/drone-swarm-search,33,7,2023-02-08T22:41:29+00:00,2024-10-16T14:45:12+00:00,Python,MIT,codemeta.json,found,,True,,0.8888888888888888,name,False,Validation Error: 'name' is a required property (Path: ),0.8888888888888888,name,0.038461538461538464,programmingLanguage;runtimePlatform;targetProduct;applicationCategory;applicationSubCategory;downloadUrl;fileSize;installUrl;memoryRequirements;operatingSystem;permissions;processorRequirements;releaseNotes;softwareHelp;softwareRequirements;softwareVersion;storageRequirements;supportingData;citation;contributor;copyrightHolder;copyrightYear;editor;encoding;fileFormat;funder;producer;provider;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;sameAs;url;relatedLink;review;softwareSuggestions;maintainer;continuousIntegration;buildInstructions;developmentStatus;embargoEndDate;funding;issueTracker;referencePublication;readme;hasSourceCode;isSourceCodeOf,13,61,@context;@type;author;identifier;codeRepository;datePublished;dateModified;dateCreated;description;keywords;license;title;version
